PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
13314000,1,LA UNION,1ST,SAN FERNANDO CITY (CAPITAL),2014,76,0,0,900000
13314000,1,LA UNION,1ST,SAN FERNANDO CITY (CAPITAL),2015,45,0,0,224700
13314000,1,LA UNION,1ST,SAN FERNANDO CITY (CAPITAL),2016,12,0,0,1849200
13315000,1,LA UNION,1ST,SAN GABRIEL,2012,1,0,0,50000
13315000,1,LA UNION,1ST,SAN GABRIEL,2013,6,4,0,1421171
13315000,1,LA UNION,1ST,SAN GABRIEL,2014,2,0,0,70000
13315000,1,LA UNION,1ST,SAN GABRIEL,2015,1,0,0,0
13315000,1,LA UNION,1ST,SAN GABRIEL,2016,1,0,0,0
13316000,1,LA UNION,1ST,SAN JUAN,2012,0,0,0,0
13316000,1,LA UNION,1ST,SAN JUAN,2013,0,0,0,0
13316000,1,LA UNION,1ST,SAN JUAN,2014,3,0,0,0
13316000,1,LA UNION,1ST,SAN JUAN,2015,0,0,0,0
13316000,1,LA UNION,1ST,SAN JUAN,2016,12,0,0,72900
13317000,1,LA UNION,2ND,SANTO TOMAS,2012,5,0,0,236750
13317000,1,LA UNION,2ND,SANTO TOMAS,2013,2,0,0,755000
13317000,1,LA UNION,2ND,SANTO TOMAS,2014,7,0,0,500250
13317000,1,LA UNION,2ND,SANTO TOMAS,2015,6,0,0,35000
13317000,1,LA UNION,2ND,SANTO TOMAS,2016,6,0,0,13771562.93
13318000,1,LA UNION,1ST,SANTOL,2012,0,0,0,0
13318000,1,LA UNION,1ST,SANTOL,2013,0,0,0,0
13318000,1,LA UNION,1ST,SANTOL,2014,0,0,0,0
13318000,1,LA UNION,1ST,SANTOL,2015,0,0,0,0
13318000,1,LA UNION,1ST,SANTOL,2016,1,0,0,30000
13319000,1,LA UNION,1ST,SUDIPEN,2012,0,0,0,0
13319000,1,LA UNION,1ST,SUDIPEN,2013,0,0,0,0
13319000,1,LA UNION,1ST,SUDIPEN,2014,3,1,0,900000
13319000,1,LA UNION,1ST,SUDIPEN,2015,5,0,0,510000
13319000,1,LA UNION,1ST,SUDIPEN,2016,1,0,0,12000
13320000,1,LA UNION,2ND,TUBAO,2012,0,0,0,0
13320000,1,LA UNION,2ND,TUBAO,2013,0,0,0,0
13320000,1,LA UNION,2ND,TUBAO,2014,2,0,0,700000
13320000,1,LA UNION,2ND,TUBAO,2015,0,0,0,0
13320000,1,LA UNION,2ND,TUBAO,2016,0,0,0,0
15501000,1,PANGASINAN,1ST,AGNO,2012,1,0,0,0
15501000,1,PANGASINAN,1ST,AGNO,2013,0,0,0,0
15501000,1,PANGASINAN,1ST,AGNO,2014,0,0,0,0
15501000,1,PANGASINAN,1ST,AGNO,2015,0,0,0,0
15501000,1,PANGASINAN,1ST,AGNO,2016,3,0,0,0
15502000,1,PANGASINAN,2ND,AGUILAR,2012,0,0,0,0
15502000,1,PANGASINAN,2ND,AGUILAR,2013,0,0,0,0
15502000,1,PANGASINAN,2ND,AGUILAR,2014,1,0,0,50000
15502000,1,PANGASINAN,2ND,AGUILAR,2015,0,0,0,0
15502000,1,PANGASINAN,2ND,AGUILAR,2016,0,0,0,0
15503000,1,PANGASINAN,1ST,ALAMINOS CITY,2012,5,0,1,1300000
15503000,1,PANGASINAN,1ST,ALAMINOS CITY,2013,11,0,0,465000
15503000,1,PANGASINAN,1ST,ALAMINOS CITY,2014,13,1,0,1234000
15503000,1,PANGASINAN,1ST,ALAMINOS CITY,2015,63,0,0,590000
15503000,1,PANGASINAN,1ST,ALAMINOS CITY,2016,29,0,0,210000
15504000,1,PANGASINAN,5TH,ALCALA,2012,0,0,0,0
15504000,1,PANGASINAN,5TH,ALCALA,2013,0,0,0,0
15504000,1,PANGASINAN,5TH,ALCALA,2014,0,0,0,0
15504000,1,PANGASINAN,5TH,ALCALA,2015,0,0,0,0
15504000,1,PANGASINAN,5TH,ALCALA,2016,2,0,0,180000
15505000,1,PANGASINAN,1ST,ANDA,2012,1,0,0,0
15505000,1,PANGASINAN,1ST,ANDA,2013,0,0,0,0
15505000,1,PANGASINAN,1ST,ANDA,2014,1,0,0,1200000
15505000,1,PANGASINAN,1ST,ANDA,2015,18,0,0,432500
15505000,1,PANGASINAN,1ST,ANDA,2016,11,0,0,20000
15506000,1,PANGASINAN,6TH,ASINGAN,2012,4,0,0,250000
15506000,1,PANGASINAN,6TH,ASINGAN,2013,3,0,0,525000
15506000,1,PANGASINAN,6TH,ASINGAN,2014,6,0,0,707500
15506000,1,PANGASINAN,6TH,ASINGAN,2015,3,0,0,315000
15506000,1,PANGASINAN,6TH,ASINGAN,2016,18,0,0,415500
15507000,1,PANGASINAN,6TH,BALUNGAO,2012,2,1,0,20000
15507000,1,PANGASINAN,6TH,BALUNGAO,2013,2,0,0,5000
15507000,1,PANGASINAN,6TH,BALUNGAO,2014,4,0,0,35300
15507000,1,PANGASINAN,6TH,BALUNGAO,2015,6,0,0,0
15507000,1,PANGASINAN,6TH,BALUNGAO,2016,2,0,0,0
15508000,1,PANGASINAN,1ST,BANI,2012,3,0,0,78000
15508000,1,PANGASINAN,1ST,BANI,2013,0,0,0,0
15508000,1,PANGASINAN,1ST,BANI,2014,0,0,0,0
15508000,1,PANGASINAN,1ST,BANI,2015,9,0,0,30000
15508000,1,PANGASINAN,1ST,BANI,2016,6,0,0,300000
15509000,1,PANGASINAN,2ND,BASISTA,2012,0,0,0,0
15509000,1,PANGASINAN,2ND,BASISTA,2013,0,0,0,0
15509000,1,PANGASINAN,2ND,BASISTA,2014,0,0,0,0
15509000,1,PANGASINAN,2ND,BASISTA,2015,0,0,0,0
15509000,1,PANGASINAN,2ND,BASISTA,2016,0,0,0,0
15510000,1,PANGASINAN,5TH,BAUTISTA,2012,0,0,0,0
15510000,1,PANGASINAN,5TH,BAUTISTA,2013,0,0,0,0
15510000,1,PANGASINAN,5TH,BAUTISTA,2014,0,0,0,0
15510000,1,PANGASINAN,5TH,BAUTISTA,2015,0,0,0,0
15510000,1,PANGASINAN,5TH,BAUTISTA,2016,1,0,0,30000
15511000,1,PANGASINAN,3RD,BAYAMBANG,2012,5,0,0,35000
15511000,1,PANGASINAN,3RD,BAYAMBANG,2013,2,0,0,0
15511000,1,PANGASINAN,3RD,BAYAMBANG,2014,1,0,0,0
15511000,1,PANGASINAN,3RD,BAYAMBANG,2015,10,1,1,0
15511000,1,PANGASINAN,3RD,BAYAMBANG,2016,5,0,0,20000
15512000,1,PANGASINAN,5TH,BINALONAN,2012,0,0,0,0
15512000,1,PANGASINAN,5TH,BINALONAN,2013,11,0,0,440500
15512000,1,PANGASINAN,5TH,BINALONAN,2014,0,0,0,0
15512000,1,PANGASINAN,5TH,BINALONAN,2015,13,0,0,166000
15512000,1,PANGASINAN,5TH,BINALONAN,2016,16,0,0,500000
15513000,1,PANGASINAN,2ND,BINMALEY,2012,4,0,0,75000
15513000,1,PANGASINAN,2ND,BINMALEY,2013,3,0,0,200200
15513000,1,PANGASINAN,2ND,BINMALEY,2014,2,0,0,150000
15513000,1,PANGASINAN,2ND,BINMALEY,2015,16,0,0,670000
15513000,1,PANGASINAN,2ND,BINMALEY,2016,18,0,0,0
15514000,1,PANGASINAN,1ST,BOLINAO,2012,2,0,0,140000
15514000,1,PANGASINAN,1ST,BOLINAO,2013,2,0,0,15000
15514000,1,PANGASINAN,1ST,BOLINAO,2014,5,0,0,503000
15514000,1,PANGASINAN,1ST,BOLINAO,2015,16,1,0,3692000
15514000,1,PANGASINAN,1ST,BOLINAO,2016,6,0,0,401000
15515000,1,PANGASINAN,2ND,BUGALLON,2012,5,0,0,2575000
15515000,1,PANGASINAN,2ND,BUGALLON,2013,0,0,0,0
15515000,1,PANGASINAN,2ND,BUGALLON,2014,5,0,0,25000
15515000,1,PANGASINAN,2ND,BUGALLON,2015,21,0,0,3000000
15515000,1,PANGASINAN,2ND,BUGALLON,2016,8,0,0,660129.5
15516000,1,PANGASINAN,1ST,BURGOS,2012,0,0,0,0
15516000,1,PANGASINAN,1ST,BURGOS,2013,0,0,0,0
15516000,1,PANGASINAN,1ST,BURGOS,2014,0,0,0,0
15516000,1,PANGASINAN,1ST,BURGOS,2015,0,0,0,0
15516000,1,PANGASINAN,1ST,BURGOS,2016,0,0,0,0
15517000,1,PANGASINAN,3RD,CALASIAO,2012,2,1,0,0
15517000,1,PANGASINAN,3RD,CALASIAO,2013,6,0,0,700000
15517000,1,PANGASINAN,3RD,CALASIAO,2014,2,0,0,1000
15517000,1,PANGASINAN,3RD,CALASIAO,2015,21,0,0,1366100
15517000,1,PANGASINAN,3RD,CALASIAO,2016,6,0,0,1790000
15518000,1,PANGASINAN,4TH,DAGUPAN CITY,2012,4,0,0,0
15518000,1,PANGASINAN,4TH,DAGUPAN CITY,2013,11,0,0,31500
15518000,1,PANGASINAN,4TH,DAGUPAN CITY,2014,15,1,0,1237636
15518000,1,PANGASINAN,4TH,DAGUPAN CITY,2015,124,1,0,4014800
15518000,1,PANGASINAN,4TH,DAGUPAN CITY,2016,84,0,0,271944
15519000,1,PANGASINAN,1ST,DASOL,2012,0,0,0,0
15519000,1,PANGASINAN,1ST,DASOL,2013,0,0,0,0
15519000,1,PANGASINAN,1ST,DASOL,2014,1,0,0,50000
15519000,1,PANGASINAN,1ST,DASOL,2015,16,0,1,60000
15519000,1,PANGASINAN,1ST,DASOL,2016,15,0,0,3601800
15520000,1,PANGASINAN,1ST,INFANTA,2012,0,0,0,0
15520000,1,PANGASINAN,1ST,INFANTA,2013,0,0,0,0
15520000,1,PANGASINAN,1ST,INFANTA,2014,0,0,0,0
15520000,1,PANGASINAN,1ST,INFANTA,2015,0,0,0,0
15520000,1,PANGASINAN,1ST,INFANTA,2016,2,0,0,0
15521000,1,PANGASINAN,2ND,LABRADOR,2012,0,0,0,0
15521000,1,PANGASINAN,2ND,LABRADOR,2013,0,0,0,0
15521000,1,PANGASINAN,2ND,LABRADOR,2014,3,0,0,3200000
15521000,1,PANGASINAN,2ND,LABRADOR,2015,0,0,0,0
15521000,1,PANGASINAN,2ND,LABRADOR,2016,4,0,0,60000
15548000,1,PANGASINAN,5TH,LAOAC,2012,0,0,0,0
15548000,1,PANGASINAN,5TH,LAOAC,2013,0,0,0,0
15548000,1,PANGASINAN,5TH,LAOAC,2014,11,0,0,300
15548000,1,PANGASINAN,5TH,LAOAC,2015,10,0,0,72500
15548000,1,PANGASINAN,5TH,LAOAC,2016,13,0,0,42500
15522000,1,PANGASINAN,2ND,LINGAYEN (CAPITAL),2012,8,0,0,80500
15522000,1,PANGASINAN,2ND,LINGAYEN (CAPITAL),2013,9,0,0,1958000
15522000,1,PANGASINAN,2ND,LINGAYEN (CAPITAL),2014,22,0,0,50700
15522000,1,PANGASINAN,2ND,LINGAYEN (CAPITAL),2015,52,0,0,1100000
15522000,1,PANGASINAN,2ND,LINGAYEN (CAPITAL),2016,26,0,0,905000
15523000,1,PANGASINAN,1ST,MABINI,2012,0,0,0,0
15523000,1,PANGASINAN,1ST,MABINI,2013,0,0,0,0
15523000,1,PANGASINAN,1ST,MABINI,2014,1,0,0,300000
15523000,1,PANGASINAN,1ST,MABINI,2015,1,0,0,50000
15523000,1,PANGASINAN,1ST,MABINI,2016,0,0,0,0
15524000,1,PANGASINAN,3RD,MALASIQUI,2012,2,0,0,1405000
15524000,1,PANGASINAN,3RD,MALASIQUI,2013,6,0,0,130000
15524000,1,PANGASINAN,3RD,MALASIQUI,2014,5,0,0,1208000
15524000,1,PANGASINAN,3RD,MALASIQUI,2015,18,0,0,2279000
15524000,1,PANGASINAN,3RD,MALASIQUI,2016,17,0,0,1577000
15525000,1,PANGASINAN,4TH,MANAOAG,2012,3,0,0,0
15525000,1,PANGASINAN,4TH,MANAOAG,2013,4,0,0,210000
15525000,1,PANGASINAN,4TH,MANAOAG,2014,11,0,0,288000
15525000,1,PANGASINAN,4TH,MANAOAG,2015,24,0,0,55500
15525000,1,PANGASINAN,4TH,MANAOAG,2016,19,0,0,462000
15526000,1,PANGASINAN,4TH,MANGALDAN,2012,0,0,0,0
15526000,1,PANGASINAN,4TH,MANGALDAN,2013,6,0,0,1039700
15526000,1,PANGASINAN,4TH,MANGALDAN,2014,2,0,0,250000
15526000,1,PANGASINAN,4TH,MANGALDAN,2015,26,0,0,13500
15526000,1,PANGASINAN,4TH,MANGALDAN,2016,21,1,0,472000
15527000,1,PANGASINAN,2ND,MANGATAREM,2012,0,0,0,0
15527000,1,PANGASINAN,2ND,MANGATAREM,2013,0,0,0,0
15527000,1,PANGASINAN,2ND,MANGATAREM,2014,1,0,0,3000000
15527000,1,PANGASINAN,2ND,MANGATAREM,2015,0,0,0,0
15527000,1,PANGASINAN,2ND,MANGATAREM,2016,5,0,0,1740000
15528000,1,PANGASINAN,3RD,MAPANDAN,2012,1,0,0,20000
15528000,1,PANGASINAN,3RD,MAPANDAN,2013,1,0,0,1262000
15528000,1,PANGASINAN,3RD,MAPANDAN,2014,2,0,0,510000
15528000,1,PANGASINAN,3RD,MAPANDAN,2015,4,0,0,0
15528000,1,PANGASINAN,3RD,MAPANDAN,2016,2,0,0,500000
15529000,1,PANGASINAN,6TH,NATIVIDAD,2012,3,0,0,30000
15529000,1,PANGASINAN,6TH,NATIVIDAD,2013,3,1,1,35000
15529000,1,PANGASINAN,6TH,NATIVIDAD,2014,0,0,0,0
15529000,1,PANGASINAN,6TH,NATIVIDAD,2015,6,0,0,411500
15529000,1,PANGASINAN,6TH,NATIVIDAD,2016,8,0,0,50000
15530000,1,PANGASINAN,5TH,POZORRUBIO,2012,1,0,0,0
15530000,1,PANGASINAN,5TH,POZORRUBIO,2013,0,0,0,0
15530000,1,PANGASINAN,5TH,POZORRUBIO,2014,1,0,0,0
15530000,1,PANGASINAN,5TH,POZORRUBIO,2015,16,1,0,280500
15530000,1,PANGASINAN,5TH,POZORRUBIO,2016,15,0,0,40000
15531000,1,PANGASINAN,6TH,ROSALES,2012,1,0,0,160000
15531000,1,PANGASINAN,6TH,ROSALES,2013,4,0,0,156000
15531000,1,PANGASINAN,6TH,ROSALES,2014,7,0,0,1353800
15531000,1,PANGASINAN,6TH,ROSALES,2015,16,0,0,237600
15531000,1,PANGASINAN,6TH,ROSALES,2016,22,0,0,46000
15532000,1,PANGASINAN,3RD,SAN CARLOS CITY,2012,10,2,0,1360000
15532000,1,PANGASINAN,3RD,SAN CARLOS CITY,2013,4,0,2,80000
15532000,1,PANGASINAN,3RD,SAN CARLOS CITY,2014,7,0,0,2200000
15532000,1,PANGASINAN,3RD,SAN CARLOS CITY,2015,17,0,0,192300
15532000,1,PANGASINAN,3RD,SAN CARLOS CITY,2016,26,0,1,126000
15533000,1,PANGASINAN,4TH,SAN FABIAN,2012,2,0,0,330000
15533000,1,PANGASINAN,4TH,SAN FABIAN,2013,9,0,0,40000
15533000,1,PANGASINAN,4TH,SAN FABIAN,2014,0,0,0,0
15533000,1,PANGASINAN,4TH,SAN FABIAN,2015,0,0,0,0
15533000,1,PANGASINAN,4TH,SAN FABIAN,2016,5,0,0,50000
15534000,1,PANGASINAN,4TH,SAN JACINTO,2012,0,0,0,0
15534000,1,PANGASINAN,4TH,SAN JACINTO,2013,0,0,0,0
15534000,1,PANGASINAN,4TH,SAN JACINTO,2014,0,0,0,0
15534000,1,PANGASINAN,4TH,SAN JACINTO,2015,2,0,0,0
15534000,1,PANGASINAN,4TH,SAN JACINTO,2016,4,0,0,0
15535000,1,PANGASINAN,6TH,SAN MANUEL,2012,0,0,0,0
15535000,1,PANGASINAN,6TH,SAN MANUEL,2013,6,0,0,646000
15535000,1,PANGASINAN,6TH,SAN MANUEL,2014,7,0,0,0
15535000,1,PANGASINAN,6TH,SAN MANUEL,2015,3,0,0,5000
15535000,1,PANGASINAN,6TH,SAN MANUEL,2016,7,0,0,360000
15536000,1,PANGASINAN,6TH,SAN NICOLAS,2012,4,0,0,93000
15536000,1,PANGASINAN,6TH,SAN NICOLAS,2013,16,0,0,20000
15536000,1,PANGASINAN,6TH,SAN NICOLAS,2014,4,0,0,10000
15536000,1,PANGASINAN,6TH,SAN NICOLAS,2015,7,0,0,30000
15536000,1,PANGASINAN,6TH,SAN NICOLAS,2016,7,0,0,3135000
15537000,1,PANGASINAN,6TH,SAN QUINTIN,2012,2,0,0,35000
15537000,1,PANGASINAN,6TH,SAN QUINTIN,2013,4,0,0,305000
15537000,1,PANGASINAN,6TH,SAN QUINTIN,2014,3,0,0,0
15537000,1,PANGASINAN,6TH,SAN QUINTIN,2015,3,2,0,105000
15537000,1,PANGASINAN,6TH,SAN QUINTIN,2016,7,0,0,526500
15538000,1,PANGASINAN,3RD,SANTA BARBARA,2012,0,0,0,0
15538000,1,PANGASINAN,3RD,SANTA BARBARA,2013,3,0,0,270000
15538000,1,PANGASINAN,3RD,SANTA BARBARA,2014,3,0,0,1020000
15538000,1,PANGASINAN,3RD,SANTA BARBARA,2015,2,0,0,0
15538000,1,PANGASINAN,3RD,SANTA BARBARA,2016,12,0,0,185000
15539000,1,PANGASINAN,6TH,SANTA MARIA,2012,2,0,0,500000
15539000,1,PANGASINAN,6TH,SANTA MARIA,2013,2,0,0,8500
15539000,1,PANGASINAN,6TH,SANTA MARIA,2014,4,0,0,83670
15539000,1,PANGASINAN,6TH,SANTA MARIA,2015,5,0,0,1270000
15539000,1,PANGASINAN,6TH,SANTA MARIA,2016,1,0,0,0
15540000,1,PANGASINAN,5TH,SANTO TOMAS,2012,0,0,0,0
15540000,1,PANGASINAN,5TH,SANTO TOMAS,2013,0,0,0,0
15540000,1,PANGASINAN,5TH,SANTO TOMAS,2014,0,0,0,0
15540000,1,PANGASINAN,5TH,SANTO TOMAS,2015,0,0,0,0
15540000,1,PANGASINAN,5TH,SANTO TOMAS,2016,0,0,0,0
15541000,1,PANGASINAN,5TH,SISON,2012,1,1,0,200000
15541000,1,PANGASINAN,5TH,SISON,2013,1,0,0,0
15541000,1,PANGASINAN,5TH,SISON,2014,1,0,0,0
15541000,1,PANGASINAN,5TH,SISON,2015,0,0,0,0
15541000,1,PANGASINAN,5TH,SISON,2016,0,0,0,0
15542000,1,PANGASINAN,1ST,SUAL,2012,6,0,0,80000
15542000,1,PANGASINAN,1ST,SUAL,2013,3,1,0,56000
15542000,1,PANGASINAN,1ST,SUAL,2014,7,0,0,1064200
15542000,1,PANGASINAN,1ST,SUAL,2015,13,0,1,664500
15542000,1,PANGASINAN,1ST,SUAL,2016,26,1,1,4642899
15543000,1,PANGASINAN,6TH,TAYUG,2012,4,0,0,5047000
15543000,1,PANGASINAN,6TH,TAYUG,2013,2,0,0,0
15543000,1,PANGASINAN,6TH,TAYUG,2014,4,0,0,43000
15543000,1,PANGASINAN,6TH,TAYUG,2015,7,2,0,990000
15543000,1,PANGASINAN,6TH,TAYUG,2016,8,1,0,855500
15544000,1,PANGASINAN,6TH,UMINGAN,2012,5,0,0,5127000
15544000,1,PANGASINAN,6TH,UMINGAN,2013,4,1,1,255000
15544000,1,PANGASINAN,6TH,UMINGAN,2014,5,0,0,15423299.34
15544000,1,PANGASINAN,6TH,UMINGAN,2015,12,0,0,150000
15544000,1,PANGASINAN,6TH,UMINGAN,2016,13,0,3,430000
15545000,1,PANGASINAN,2ND,URBIZTONDO,2012,0,0,0,0
15545000,1,PANGASINAN,2ND,URBIZTONDO,2013,0,0,0,0
15545000,1,PANGASINAN,2ND,URBIZTONDO,2014,0,0,0,0
15545000,1,PANGASINAN,2ND,URBIZTONDO,2015,0,0,0,0
15545000,1,PANGASINAN,2ND,URBIZTONDO,2016,0,0,0,0
15546000,1,PANGASINAN,5TH,URDANETA CITY,2012,17,0,0,115000
15546000,1,PANGASINAN,5TH,URDANETA CITY,2013,30,0,0,797000
15546000,1,PANGASINAN,5TH,URDANETA CITY,2014,68,2,0,244700
15546000,1,PANGASINAN,5TH,URDANETA CITY,2015,99,1,0,1162190
15546000,1,PANGASINAN,5TH,URDANETA CITY,2016,83,0,0,1056824
15547000,1,PANGASINAN,5TH,VILLASIS,2012,6,1,0,620000
15547000,1,PANGASINAN,5TH,VILLASIS,2013,6,0,0,75000
15547000,1,PANGASINAN,5TH,VILLASIS,2014,10,1,0,62000
15547000,1,PANGASINAN,5TH,VILLASIS,2015,25,0,0,51000
15547000,1,PANGASINAN,5TH,VILLASIS,2016,13,0,0,405000
20901000,2,BATANES,LONE,BASCO (CAPITAL),2012,0,0,0,0
20901000,2,BATANES,LONE,BASCO (CAPITAL),2013,0,0,0,0
20901000,2,BATANES,LONE,BASCO (CAPITAL),2014,0,0,0,0
20901000,2,BATANES,LONE,BASCO (CAPITAL),2015,0,0,0,0
20901000,2,BATANES,LONE,BASCO (CAPITAL),2016,0,0,0,0
20902000,2,BATANES,LONE,ITBAYAT,2012,0,0,0,0
20902000,2,BATANES,LONE,ITBAYAT,2013,0,0,0,0
20902000,2,BATANES,LONE,ITBAYAT,2014,0,0,0,0
20902000,2,BATANES,LONE,ITBAYAT,2015,0,0,0,0
20902000,2,BATANES,LONE,ITBAYAT,2016,0,0,0,0
20903000,2,BATANES,LONE,IVANA,2012,0,0,0,0
20903000,2,BATANES,LONE,IVANA,2013,0,0,0,0
20903000,2,BATANES,LONE,IVANA,2014,0,0,0,0
20903000,2,BATANES,LONE,IVANA,2015,0,0,0,0
20903000,2,BATANES,LONE,IVANA,2016,0,0,0,0
20904000,2,BATANES,LONE,MAHATAO,2012,0,0,0,0
20904000,2,BATANES,LONE,MAHATAO,2013,0,0,0,0
20904000,2,BATANES,LONE,MAHATAO,2014,0,0,0,0
20904000,2,BATANES,LONE,MAHATAO,2015,0,0,0,0
20904000,2,BATANES,LONE,MAHATAO,2016,0,0,0,0
20905000,2,BATANES,LONE,SABTANG,2012,0,0,0,0
20905000,2,BATANES,LONE,SABTANG,2013,0,0,0,0
20905000,2,BATANES,LONE,SABTANG,2014,0,0,0,0
20905000,2,BATANES,LONE,SABTANG,2015,0,0,0,0
20905000,2,BATANES,LONE,SABTANG,2016,0,0,0,0
20906000,2,BATANES,LONE,UYUGAN,2012,0,0,0,0
20906000,2,BATANES,LONE,UYUGAN,2013,0,0,0,0
20906000,2,BATANES,LONE,UYUGAN,2014,0,0,0,0
20906000,2,BATANES,LONE,UYUGAN,2015,0,0,0,0
20906000,2,BATANES,LONE,UYUGAN,2016,0,0,0,0
21501000,2,CAGAYAN,2ND,ABULUG,2012,4,0,0,5088000
21501000,2,CAGAYAN,2ND,ABULUG,2013,2,0,0,130000
21501000,2,CAGAYAN,2ND,ABULUG,2014,0,0,0,0
21501000,2,CAGAYAN,2ND,ABULUG,2015,1,0,0,50000
21501000,2,CAGAYAN,2ND,ABULUG,2016,2,0,0,180000
21502000,2,CAGAYAN,1ST,ALCALA,2012,3,0,0,1258700
21502000,2,CAGAYAN,1ST,ALCALA,2013,8,0,0,432350
21502000,2,CAGAYAN,1ST,ALCALA,2014,4,0,0,605000
21502000,2,CAGAYAN,1ST,ALCALA,2015,3,2,0,1220000
21502000,2,CAGAYAN,1ST,ALCALA,2016,3,0,0,149000
21503000,2,CAGAYAN,2ND,ALLACAPAN,2012,0,0,0,0
21503000,2,CAGAYAN,2ND,ALLACAPAN,2013,1,0,0,1500000
21503000,2,CAGAYAN,2ND,ALLACAPAN,2014,1,0,0,900000
21503000,2,CAGAYAN,2ND,ALLACAPAN,2015,3,0,0,500000
21503000,2,CAGAYAN,2ND,ALLACAPAN,2016,2,0,0,530000
21504000,2,CAGAYAN,3RD,AMULUNG,2012,3,0,0,150000
21504000,2,CAGAYAN,3RD,AMULUNG,2013,6,0,0,97300
21504000,2,CAGAYAN,3RD,AMULUNG,2014,10,1,0,438000
21504000,2,CAGAYAN,3RD,AMULUNG,2015,4,0,0,53000
21504000,2,CAGAYAN,3RD,AMULUNG,2016,1,0,0,180000
21505000,2,CAGAYAN,1ST,APARRI,2012,4,0,2,680000
21505000,2,CAGAYAN,1ST,APARRI,2013,7,0,0,2760000
21505000,2,CAGAYAN,1ST,APARRI,2014,3,0,0,165000
21505000,2,CAGAYAN,1ST,APARRI,2015,4,0,1,320000
21505000,2,CAGAYAN,1ST,APARRI,2016,4,0,0,305000
21506000,2,CAGAYAN,1ST,BAGGAO,2012,4,1,0,180000
21506000,2,CAGAYAN,1ST,BAGGAO,2013,3,1,0,121000
21506000,2,CAGAYAN,1ST,BAGGAO,2014,8,0,0,760000
21506000,2,CAGAYAN,1ST,BAGGAO,2015,1,0,0,300000
21506000,2,CAGAYAN,1ST,BAGGAO,2016,7,0,0,5976365
21507000,2,CAGAYAN,2ND,BALLESTEROS,2012,0,0,0,0
21507000,2,CAGAYAN,2ND,BALLESTEROS,2013,1,0,0,35000
21507000,2,CAGAYAN,2ND,BALLESTEROS,2014,3,0,0,430000
21507000,2,CAGAYAN,2ND,BALLESTEROS,2015,2,0,0,135000
21507000,2,CAGAYAN,2ND,BALLESTEROS,2016,2,1,0,185000
21508000,2,CAGAYAN,1ST,BUGUEY,2012,2,0,0,220000
21508000,2,CAGAYAN,1ST,BUGUEY,2013,1,0,0,1200000
21508000,2,CAGAYAN,1ST,BUGUEY,2014,1,0,0,100000
21508000,2,CAGAYAN,1ST,BUGUEY,2015,3,0,3,330000
21508000,2,CAGAYAN,1ST,BUGUEY,2016,1,0,0,0
21509000,2,CAGAYAN,2ND,CALAYAN,2012,0,0,0,0
21509000,2,CAGAYAN,2ND,CALAYAN,2013,0,0,0,0
21509000,2,CAGAYAN,2ND,CALAYAN,2014,0,0,0,0
21509000,2,CAGAYAN,2ND,CALAYAN,2015,0,0,0,0
21509000,2,CAGAYAN,2ND,CALAYAN,2016,0,0,0,0
21510000,2,CAGAYAN,1ST,CAMALANIUGAN,2012,0,0,0,0
21510000,2,CAGAYAN,1ST,CAMALANIUGAN,2013,1,0,0,1000000
21510000,2,CAGAYAN,1ST,CAMALANIUGAN,2014,1,0,0,350000
21510000,2,CAGAYAN,1ST,CAMALANIUGAN,2015,2,0,0,220000
21510000,2,CAGAYAN,1ST,CAMALANIUGAN,2016,2,0,0,3010000
21511000,2,CAGAYAN,2ND,CLAVERIA,2012,2,0,0,165000
21511000,2,CAGAYAN,2ND,CLAVERIA,2013,0,0,0,0
21511000,2,CAGAYAN,2ND,CLAVERIA,2014,2,0,0,100000
21511000,2,CAGAYAN,2ND,CLAVERIA,2015,1,0,0,600000
21511000,2,CAGAYAN,2ND,CLAVERIA,2016,3,0,0,312000
21512000,2,CAGAYAN,3RD,ENRILE,2012,2,0,0,250000
21512000,2,CAGAYAN,3RD,ENRILE,2013,10,0,0,1160000
21512000,2,CAGAYAN,3RD,ENRILE,2014,3,0,0,31000
21512000,2,CAGAYAN,3RD,ENRILE,2015,3,0,0,250000
21512000,2,CAGAYAN,3RD,ENRILE,2016,7,0,0,2157000
21513000,2,CAGAYAN,1ST,GATTARAN,2012,1,0,0,100000
21513000,2,CAGAYAN,1ST,GATTARAN,2013,3,0,0,395000
21513000,2,CAGAYAN,1ST,GATTARAN,2014,4,2,2,1852000
21513000,2,CAGAYAN,1ST,GATTARAN,2015,3,0,0,610000
21513000,2,CAGAYAN,1ST,GATTARAN,2016,1,0,0,9000000
21514000,2,CAGAYAN,1ST,GONZAGA,2012,0,0,0,0
21514000,2,CAGAYAN,1ST,GONZAGA,2013,4,0,0,724000
21514000,2,CAGAYAN,1ST,GONZAGA,2014,1,0,0,120000
21514000,2,CAGAYAN,1ST,GONZAGA,2015,2,0,0,75000
21514000,2,CAGAYAN,1ST,GONZAGA,2016,3,0,0,678040
21515000,2,CAGAYAN,3RD,IGUIG,2012,2,0,0,25000
21515000,2,CAGAYAN,3RD,IGUIG,2013,4,0,0,85000
